risk_profile_id,account_id,risk_level,risk_score,chargeback_rate,refund_rate,risk_surcharge_rate,assessed_at
4476,4476,low,0.0937,0.004583,0.016226,0.0,2025-09-26 15:01:41
4477,4477,medium,0.1795,0.011266,0.028237,0.0015,2024-11-21 21:43:30
4478,4478,medium,0.1496,0.008898,0.021855,0.0015,2022-01-24 00:37:33
4479,4479,low,0.1229,0.005963,0.016541,0.0,2023-06-03 06:59:33
4480,4480,low,0.0557,0.002322,0.011304,0.0,2023-02-01 12:22:43
4481,4481,medium,0.1518,0.00885,0.018268,0.0015,2024-03-14 17:26:23
4482,4482,medium,0.2486,0.016355,0.025016,0.0015,2022-12-30 10:03:41
4483,4483,low,0.1075,0.005247,0.012149,0.0,2025-08-14 18:21:52
4484,4484,medium,0.1646,0.011475,0.025209,0.0015,2023-02-14 13:06:44
4485,4485,low,0.1178,0.008217,0.0197,0.0,2023-12-16 01:39:03
4486,4486,low,0.1217,0.007969,0.022357,0.0,2022-06-18 03:25:40
4487,4487,medium,0.2152,0.008631,0.035997,0.0015,2025-05-29 14:28:26
4488,4488,medium,0.2138,0.011874,0.037669,0.0015,2025-06-01 09:52:00
4489,4489,high,0.298,0.02214,0.033978,0.004,2024-12-21 17:51:34
4490,4490,low,0.0265,0.001201,0.004041,0.0,2023-04-27 00:40:08
4491,4491,low,0.01,0.000364,0.001852,0.0,2022-03-22 07:51:06
4492,4492,medium,0.1639,0.009133,0.022761,0.0015,2024-08-30 14:26:01
4493,4493,low,0.1092,0.004987,0.014295,0.0,2023-08-11 00:10:26
4494,4494,medium,0.2051,0.01325,0.027294,0.0015,2024-08-13 07:11:23
4495,4495,low,0.01,0.000727,0.001455,0.0,2024-01-07 20:26:02
4496,4496,low,0.1238,0.00647,0.01244,0.0,2025-09-11 19:43:31
4497,4497,low,0.1231,0.008241,0.025671,0.0,2024-12-31 01:02:38
4498,4498,medium,0.1422,0.009048,0.017736,0.0015,2023-09-20 01:24:37
4499,4499,medium,0.1902,0.011765,0.038582,0.0015,2022-01-26 19:01:43
4500,4500,medium,0.1501,0.005446,0.016016,0.0015,2022-05-07 22:19:55
4501,4501,medium,0.1748,0.01119,0.023339,0.0015,2023-08-31 00:08:21
4502,4502,medium,0.2292,0.015153,0.037866,0.0015,2024-02-08 19:53:06
4503,4503,medium,0.1716,0.00652,0.020132,0.0015,2022-02-11 05:56:59
4504,4504,low,0.0391,0.002789,0.008543,0.0,2022-06-23 03:20:32
4505,4505,medium,0.2203,0.011789,0.036876,0.0015,2024-08-21 11:25:08
4506,4506,medium,0.2399,0.015802,0.04723,0.0015,2024-10-25 01:53:24
4507,4507,low,0.0592,0.003726,0.007896,0.0,2022-02-10 18:45:59
4508,4508,medium,0.1928,0.012914,0.023679,0.0015,2023-11-26 12:03:04
4509,4509,medium,0.1843,0.006616,0.037178,0.0015,2022-04-21 18:33:20
4510,4510,low,0.0948,0.00576,0.011997,0.0,2024-09-16 15:41:55
4511,4511,low,0.1184,0.005648,0.017279,0.0,2025-02-15 00:17:51
4512,4512,medium,0.249,0.012454,0.047018,0.0015,2025-04-04 06:53:14
4513,4513,low,0.0476,0.001925,0.006096,0.0,2024-03-29 07:16:38
4514,4514,medium,0.2113,0.012222,0.037729,0.0015,2024-05-10 09:37:16
4515,4515,medium,0.1816,0.011597,0.038986,0.0015,2025-06-21 13:50:07
4516,4516,medium,0.2191,0.009803,0.036056,0.0015,2024-04-17 19:36:28
4517,4517,medium,0.2239,0.009236,0.029655,0.0015,2023-09-03 12:04:43
4518,4518,medium,0.2192,0.016011,0.04664,0.0015,2024-10-29 06:03:06
4519,4519,medium,0.1476,0.006594,0.030984,0.0015,2024-03-19 06:25:59
4520,4520,medium,0.1742,0.008383,0.030466,0.0015,2025-02-26 11:28:57
4521,4521,low,0.0211,0.001481,0.004008,0.0,2023-12-19 18:58:12
4522,4522,low,0.1185,0.006132,0.022547,0.0,2025-04-03 20:46:26
4523,4523,medium,0.1413,0.00682,0.021684,0.0015,2022-03-03 08:58:51
4524,4524,medium,0.1329,0.005021,0.017519,0.0015,2022-02-19 20:04:34
4525,4525,low,0.0953,0.006338,0.010289,0.0,2022-05-16 11:38:07
4526,4526,medium,0.238,0.015335,0.025155,0.0015,2024-01-31 20:50:23
4527,4527,medium,0.1513,0.006945,0.016093,0.0015,2024-08-27 21:05:50
4528,4528,low,0.0793,0.004708,0.010204,0.0,2022-10-23 20:33:14
4529,4529,low,0.035,0.001306,0.003975,0.0,2022-08-02 01:30:31
4530,4530,low,0.0618,0.002739,0.006538,0.0,2025-03-22 22:52:34
4531,4531,medium,0.1908,0.012865,0.03243,0.0015,2024-10-23 17:42:26
4532,4532,high,0.276,0.020124,0.038859,0.004,2024-06-06 00:11:34
4533,4533,high,0.2939,0.019353,0.064636,0.004,2023-10-31 02:05:17
4534,4534,low,0.1069,0.006825,0.019262,0.0,2023-07-29 20:44:39
4535,4535,low,0.1258,0.00776,0.026752,0.0,2022-01-29 01:58:10
4536,4536,high,0.2524,0.009576,0.027202,0.004,2022-09-15 07:50:16
4537,4537,medium,0.207,0.011843,0.027205,0.0015,2025-05-12 02:04:01
4538,4538,medium,0.1652,0.010236,0.032009,0.0015,2023-04-09 18:49:25
4539,4539,medium,0.1556,0.010199,0.02711,0.0015,2024-08-21 19:32:30
4540,4540,medium,0.1645,0.010437,0.023597,0.0015,2024-08-20 18:25:45
4541,4541,medium,0.2411,0.011614,0.048427,0.0015,2023-02-28 06:56:47
4542,4542,high,0.3516,0.02046,0.056268,0.004,2022-10-07 13:31:57
4543,4543,medium,0.2247,0.015122,0.047178,0.0015,2024-08-04 04:48:02
4544,4544,medium,0.1744,0.00956,0.028892,0.0015,2022-05-09 00:30:54
4545,4545,medium,0.1938,0.009977,0.033043,0.0015,2023-11-08 22:01:34
4546,4546,medium,0.1341,0.005178,0.018398,0.0015,2025-04-29 19:45:36
4547,4547,low,0.1001,0.005695,0.010971,0.0,2024-08-31 02:21:47
4548,4548,high,0.2626,0.016635,0.026685,0.004,2024-11-11 10:33:15
4549,4549,medium,0.2214,0.010885,0.029813,0.0015,2022-04-24 21:50:23
4550,4550,medium,0.1332,0.008674,0.026916,0.0015,2022-10-01 07:40:01
4551,4551,low,0.1107,0.008277,0.015566,0.0,2023-01-12 08:01:21
4552,4552,high,0.267,0.01156,0.053403,0.004,2023-02-04 21:10:21
4553,4553,low,0.0247,0.001477,0.005401,0.0,2022-09-23 12:04:56
4554,4554,low,0.1072,0.005191,0.016262,0.0,2025-08-22 19:00:28
4555,4555,medium,0.2367,0.01058,0.036038,0.0015,2022-08-14 15:47:10
4556,4556,low,0.0732,0.004198,0.014798,0.0,2024-08-26 19:06:47
4557,4557,medium,0.1572,0.007917,0.026291,0.0015,2024-03-13 16:13:37
4558,4558,low,0.0167,0.001,0.003341,0.0,2024-04-15 04:39:30
4559,4559,high,0.2711,0.016677,0.049954,0.004,2022-10-21 15:29:07
4560,4560,medium,0.1402,0.007218,0.020316,0.0015,2023-02-25 20:03:30
4561,4561,low,0.1214,0.004315,0.021546,0.0,2024-04-09 16:33:17
4562,4562,medium,0.1643,0.011746,0.016978,0.0015,2023-02-14 04:52:36
4563,4563,medium,0.2466,0.01812,0.039498,0.0015,2024-08-07 13:09:39
4564,4564,low,0.1014,0.004664,0.011228,0.0,2022-02-24 01:38:21
4565,4565,medium,0.1328,0.00922,0.022064,0.0015,2022-04-10 14:50:36
4566,4566,low,0.0613,0.004383,0.012104,0.0,2024-09-23 13:30:59
4567,4567,medium,0.2006,0.008791,0.023911,0.0015,2024-04-23 17:26:13
4568,4568,medium,0.2461,0.013381,0.036279,0.0015,2022-03-01 01:31:44
4569,4569,medium,0.1393,0.005322,0.023059,0.0015,2025-05-14 21:15:22
4570,4570,high,0.2768,0.014601,0.034386,0.004,2022-01-07 15:28:33
4571,4571,medium,0.1838,0.008686,0.019103,0.0015,2025-07-31 04:41:56
4572,4572,high,0.2667,0.011076,0.026717,0.004,2024-09-24 22:46:57
4573,4573,medium,0.2157,0.012345,0.028179,0.0015,2025-09-13 18:36:40
4574,4574,medium,0.1856,0.007452,0.025397,0.0015,2025-07-22 01:25:23
4575,4575,medium,0.1471,0.007225,0.022908,0.0015,2023-03-05 08:32:35
4576,4576,high,0.2661,0.0185,0.053696,0.004,2024-10-31 21:30:29
4577,4577,low,0.0876,0.005447,0.013135,0.0,2022-10-16 12:40:42
4578,4578,low,0.1177,0.007914,0.01295,0.0,2023-10-08 04:53:26
4579,4579,high,0.256,0.011351,0.035635,0.004,2022-11-25 11:13:48
4580,4580,medium,0.2138,0.012289,0.029229,0.0015,2023-10-27 21:50:15
4581,4581,medium,0.2324,0.010858,0.039132,0.0015,2025-04-08 08:42:37
4582,4582,medium,0.2274,0.012078,0.040446,0.0015,2023-08-20 15:13:51
4583,4583,medium,0.2414,0.014331,0.024159,0.0015,2022-05-07 09:28:44
4584,4584,medium,0.1758,0.008829,0.028966,0.0015,2023-03-21 02:42:03
4585,4585,high,0.2654,0.014904,0.034377,0.004,2024-12-11 23:07:12
4586,4586,high,0.2824,0.01653,0.054052,0.004,2023-12-15 16:55:15
4587,4587,low,0.124,0.004976,0.017415,0.0,2024-02-06 08:03:32
4588,4588,medium,0.1512,0.005423,0.031734,0.0015,2023-08-13 19:32:53
4589,4589,low,0.1273,0.004911,0.018798,0.0,2023-02-05 12:30:57
4590,4590,medium,0.1573,0.011057,0.022339,0.0015,2024-03-29 07:02:52
4591,4591,medium,0.2359,0.01756,0.027396,0.0015,2024-05-16 01:33:45
4592,4592,medium,0.2368,0.009672,0.028644,0.0015,2025-05-13 15:04:42
4593,4593,low,0.0649,0.003188,0.011742,0.0,2024-04-25 02:59:55
4594,4594,low,0.0469,0.002267,0.007908,0.0,2025-09-23 04:08:57
4595,4595,medium,0.1737,0.01021,0.028842,0.0015,2025-02-04 18:10:37
4596,4596,low,0.018,0.000852,0.002088,0.0,2022-04-18 17:17:58
4597,4597,low,0.1149,0.008416,0.01295,0.0,2023-06-21 11:47:01
4598,4598,low,0.1276,0.005399,0.019467,0.0,2023-06-11 05:55:39
4599,4599,medium,0.1942,0.010532,0.041634,0.0015,2022-01-05 03:10:32
4600,4600,medium,0.1764,0.00773,0.02654,0.0015,2022-09-05 04:56:44
4601,4601,medium,0.1417,0.007236,0.029548,0.0015,2024-11-08 16:09:32
4602,4602,low,0.0493,0.002124,0.010664,0.0,2023-04-27 16:49:09
4603,4603,high,0.4162,0.016033,0.04717,0.004,2022-07-22 07:08:58
4604,4604,medium,0.1735,0.012324,0.036587,0.0015,2023-01-29 06:18:50
4605,4605,medium,0.1937,0.011294,0.036141,0.0015,2023-01-11 19:03:02
4606,4606,low,0.0483,0.002987,0.005379,0.0,2022-08-27 18:24:11
4607,4607,low,0.0736,0.003767,0.01379,0.0,2022-05-19 10:20:06
4608,4608,medium,0.1835,0.00758,0.029217,0.0015,2024-11-11 06:08:41
4609,4609,medium,0.1562,0.011526,0.018242,0.0015,2025-02-01 22:44:01
4610,4610,medium,0.1509,0.007329,0.019401,0.0015,2023-11-10 22:09:07
4611,4611,high,0.3256,0.021034,0.060242,0.004,2024-04-21 22:54:56
4612,4612,low,0.0405,0.002879,0.005597,0.0,2025-06-11 12:40:15
4613,4613,medium,0.1456,0.008357,0.031189,0.0015,2025-02-26 18:19:19
4614,4614,high,0.3104,0.015956,0.061587,0.004,2022-02-14 14:04:30
4615,4615,medium,0.1955,0.008851,0.032552,0.0015,2025-07-27 15:26:02
4616,4616,low,0.0613,0.00227,0.010742,0.0,2022-04-02 15:01:19
4617,4617,medium,0.1991,0.007546,0.041859,0.0015,2022-02-06 08:25:02
4618,4618,low,0.0777,0.004802,0.010757,0.0,2023-07-06 16:16:41
4619,4619,medium,0.1425,0.010232,0.028087,0.0015,2024-10-17 07:50:41
4620,4620,low,0.0131,0.000858,0.00202,0.0,2022-04-20 19:39:53
4621,4621,high,0.2722,0.012879,0.055677,0.004,2023-02-05 19:25:11
4622,4622,medium,0.2159,0.008537,0.023278,0.0015,2022-12-26 09:56:17
4623,4623,medium,0.1453,0.006264,0.027039,0.0015,2023-06-28 14:49:22
4624,4624,medium,0.2411,0.01671,0.047503,0.0015,2025-09-10 21:19:42
4625,4625,low,0.0907,0.004083,0.01575,0.0,2023-03-30 08:59:56
4626,4626,medium,0.1351,0.007664,0.018268,0.0015,2022-10-13 20:33:42
4627,4627,medium,0.1967,0.014713,0.023167,0.0015,2022-06-17 07:50:02
4628,4628,medium,0.1788,0.013404,0.033741,0.0015,2022-09-29 00:36:06
4629,4629,medium,0.1653,0.00721,0.019069,0.0015,2022-07-02 03:11:42
4630,4630,low,0.0812,0.005955,0.016346,0.0,2024-02-24 17:46:13
4631,4631,medium,0.1403,0.006644,0.022471,0.0015,2023-07-30 06:03:51
4632,4632,medium,0.1761,0.012026,0.025681,0.0015,2023-11-13 06:16:47
4633,4633,medium,0.1375,0.00611,0.01766,0.0015,2025-02-12 09:02:24
4634,4634,medium,0.2348,0.008584,0.02394,0.0015,2024-03-05 00:57:00
4635,4635,low,0.0794,0.005333,0.016571,0.0,2022-08-01 06:31:43
4636,4636,medium,0.1336,0.007111,0.023044,0.0015,2023-05-31 08:58:21
4637,4637,low,0.1003,0.007465,0.018463,0.0,2023-03-04 14:37:10
4638,4638,medium,0.1492,0.007335,0.032358,0.0015,2025-02-05 00:15:42
4639,4639,low,0.066,0.003277,0.008331,0.0,2023-02-25 00:12:07
4640,4640,low,0.0935,0.005393,0.010058,0.0,2022-07-09 13:52:35
4641,4641,low,0.0928,0.0062,0.014676,0.0,2024-10-03 20:32:18
4642,4642,medium,0.1347,0.004827,0.020278,0.0015,2023-08-10 00:59:14
4643,4643,medium,0.2343,0.014147,0.025227,0.0015,2022-05-12 03:21:57
4644,4644,low,0.1161,0.005189,0.018184,0.0,2024-08-01 14:15:39
4645,4645,high,0.3345,0.014712,0.055188,0.004,2022-10-15 23:30:57
4646,4646,medium,0.1822,0.007017,0.020771,0.0015,2025-04-02 17:56:19
4647,4647,medium,0.148,0.005229,0.027142,0.0015,2025-02-12 19:20:01
4648,4648,low,0.0658,0.003101,0.009306,0.0,2023-05-21 13:46:29
4649,4649,medium,0.1652,0.010055,0.027706,0.0015,2024-01-31 01:18:33
4650,4650,medium,0.1466,0.007639,0.025871,0.0015,2024-02-16 16:13:24
4651,4651,medium,0.1374,0.005449,0.019648,0.0015,2024-06-12 21:18:55
4652,4652,low,0.1184,0.00647,0.022287,0.0,2022-04-05 14:00:09
4653,4653,high,0.2901,0.019701,0.051816,0.004,2023-03-21 09:24:15
4654,4654,medium,0.1932,0.013227,0.020659,0.0015,2022-08-21 23:54:58
4655,4655,medium,0.1602,0.00933,0.018594,0.0015,2024-08-12 04:12:13
4656,4656,medium,0.1563,0.008919,0.016467,0.0015,2022-04-05 13:56:38
4657,4657,medium,0.1514,0.007512,0.030932,0.0015,2023-12-09 04:49:42
4658,4658,medium,0.2195,0.011973,0.031142,0.0015,2024-09-22 17:47:07
4659,4659,high,0.2731,0.017988,0.044699,0.004,2025-07-21 09:07:43
4660,4660,medium,0.2175,0.011376,0.035541,0.0015,2023-01-30 01:35:05
4661,4661,low,0.098,0.006725,0.01536,0.0,2022-01-11 21:46:22
4662,4662,medium,0.1603,0.009548,0.02372,0.0015,2024-09-17 02:00:19
4663,4663,high,0.2633,0.013501,0.037238,0.004,2022-01-03 02:46:47
4664,4664,high,0.2616,0.018811,0.034296,0.004,2022-04-01 19:59:17
4665,4665,medium,0.2098,0.014792,0.026936,0.0015,2025-09-16 23:53:22
4666,4666,medium,0.1687,0.008592,0.029937,0.0015,2025-03-25 23:10:09
4667,4667,low,0.0812,0.005249,0.014964,0.0,2024-08-25 21:56:28
4668,4668,medium,0.1702,0.012281,0.021993,0.0015,2025-02-17 00:07:38
4669,4669,low,0.1251,0.007322,0.014558,0.0,2022-04-14 01:56:16
4670,4670,low,0.0859,0.006224,0.016541,0.0,2022-05-02 15:42:30
4671,4671,medium,0.1822,0.006961,0.019839,0.0015,2023-02-16 12:49:06
4672,4672,high,0.3557,0.025794,0.059109,0.004,2022-02-02 11:58:25
4673,4673,low,0.1193,0.007431,0.01889,0.0,2025-04-30 05:05:05
4674,4674,low,0.0985,0.004069,0.018073,0.0,2022-03-19 00:04:27
4675,4675,medium,0.201,0.008002,0.039308,0.0015,2024-01-15 05:55:21
4676,4676,low,0.01,0.000642,0.002106,0.0,2025-03-13 18:23:09
4677,4677,medium,0.1828,0.008223,0.02429,0.0015,2024-10-02 11:04:27
4678,4678,low,0.1089,0.003958,0.011387,0.0,2022-11-18 01:47:05
4679,4679,low,0.0926,0.003989,0.01559,0.0,2023-10-06 09:59:11
4680,4680,medium,0.18,0.007055,0.026266,0.0015,2024-01-21 00:54:34
4681,4681,low,0.0816,0.003413,0.012512,0.0,2024-11-16 12:26:39
4682,4682,low,0.1046,0.005878,0.021023,0.0,2023-08-07 02:26:58
4683,4683,low,0.1248,0.007029,0.017885,0.0,2023-01-25 22:18:27
4684,4684,medium,0.2422,0.01282,0.039894,0.0015,2024-12-24 06:41:38
4685,4685,medium,0.1597,0.010363,0.018575,0.0015,2025-04-27 16:53:04
4686,4686,medium,0.1537,0.005478,0.029993,0.0015,2023-10-31 19:30:32
4687,4687,low,0.1291,0.009113,0.020506,0.0,2022-02-08 07:58:43
4688,4688,medium,0.1561,0.011648,0.021724,0.0015,2023-11-16 21:41:48
4689,4689,medium,0.1921,0.013981,0.029283,0.0015,2025-05-01 13:12:58
4690,4690,medium,0.1598,0.007288,0.020581,0.0015,2025-09-15 01:51:59
4691,4691,medium,0.1664,0.01167,0.027871,0.0015,2023-07-03 14:47:31
4692,4692,medium,0.1966,0.012712,0.024981,0.0015,2022-07-25 09:03:12
4693,4693,medium,0.1343,0.007299,0.019206,0.0015,2024-02-22 17:15:06
4694,4694,low,0.0861,0.00642,0.009507,0.0,2025-02-10 09:40:18
4695,4695,low,0.0882,0.003887,0.011994,0.0,2025-07-16 18:24:08
4696,4696,medium,0.1431,0.008355,0.020863,0.0015,2022-03-12 19:02:51
4697,4697,medium,0.1443,0.006281,0.027899,0.0015,2023-02-02 11:18:54
4698,4698,medium,0.1819,0.008228,0.032351,0.0015,2023-10-16 10:09:51
4699,4699,medium,0.1532,0.010459,0.017493,0.0015,2022-05-15 09:53:37
4700,4700,low,0.061,0.003688,0.010509,0.0,2025-04-27 12:08:41
4701,4701,high,0.3105,0.019733,0.047542,0.004,2022-06-03 10:45:56
4702,4702,medium,0.1834,0.00904,0.027487,0.0015,2024-06-29 00:18:17
4703,4703,low,0.0802,0.005765,0.009017,0.0,2025-06-10 16:26:27
4704,4704,medium,0.2202,0.011718,0.03746,0.0015,2024-07-26 08:57:58
4705,4705,low,0.0915,0.004401,0.011066,0.0,2024-11-10 01:36:24
4706,4706,low,0.0882,0.003743,0.011773,0.0,2022-12-27 05:13:58
4707,4707,medium,0.1442,0.006572,0.0286,0.0015,2025-02-05 23:29:09
4708,4708,medium,0.2452,0.016318,0.026209,0.0015,2023-07-27 14:38:51
4709,4709,medium,0.1886,0.009116,0.036508,0.0015,2022-03-25 21:18:04
4710,4710,medium,0.1685,0.008066,0.024734,0.0015,2023-05-17 11:35:22
4711,4711,medium,0.1942,0.009804,0.026045,0.0015,2023-04-24 13:57:32
4712,4712,low,0.104,0.004999,0.016688,0.0,2023-12-15 08:01:24
4713,4713,low,0.0785,0.004386,0.010347,0.0,2022-12-29 06:48:44
4714,4714,medium,0.1522,0.011283,0.030623,0.0015,2023-09-25 07:52:02
4715,4715,medium,0.2261,0.016486,0.023822,0.0015,2023-08-09 11:05:54
4716,4716,low,0.113,0.008178,0.020399,0.0,2023-03-24 04:43:36
4717,4717,medium,0.1421,0.0084,0.027945,0.0015,2023-02-22 21:32:22
4718,4718,medium,0.2342,0.017426,0.029456,0.0015,2022-12-10 04:00:07
4719,4719,medium,0.2024,0.010044,0.03896,0.0015,2025-03-29 03:35:52
4720,4720,medium,0.1829,0.007858,0.028195,0.0015,2023-05-15 09:13:52
4721,4721,medium,0.1798,0.012802,0.039309,0.0015,2022-02-25 16:08:57
4722,4722,low,0.1062,0.007193,0.015418,0.0,2022-07-25 02:52:42
4723,4723,low,0.1189,0.006012,0.016484,0.0,2025-01-07 23:02:15
4724,4724,medium,0.2489,0.011104,0.05156,0.0015,2025-04-08 00:55:42
4725,4725,high,0.2866,0.014272,0.051347,0.004,2022-10-17 23:43:27
4726,4726,low,0.0925,0.004835,0.01781,0.0,2024-04-03 16:47:01
4727,4727,low,0.1181,0.008075,0.017698,0.0,2024-02-25 16:56:50
4728,4728,medium,0.1427,0.007218,0.022701,0.0015,2022-07-03 00:28:33
4729,4729,medium,0.1369,0.007428,0.029836,0.0015,2023-09-11 07:54:33
4730,4730,low,0.1265,0.00536,0.020853,0.0,2024-08-07 04:47:22
4731,4731,medium,0.2066,0.013281,0.03917,0.0015,2025-08-16 00:40:33
4732,4732,medium,0.2077,0.01248,0.045187,0.0015,2025-03-05 14:35:07
4733,4733,medium,0.2271,0.009287,0.042507,0.0015,2022-05-14 20:04:23
4734,4734,medium,0.2181,0.010101,0.040517,0.0015,2022-11-21 22:46:16
4735,4735,medium,0.1525,0.007232,0.017363,0.0015,2023-08-21 10:06:23
4736,4736,medium,0.1919,0.011433,0.02406,0.0015,2022-07-26 00:31:07
4737,4737,low,0.0564,0.002022,0.010934,0.0,2024-02-20 16:49:50
4738,4738,high,0.2633,0.015361,0.057386,0.004,2022-01-12 18:55:18
4739,4739,low,0.1127,0.0051,0.017129,0.0,2022-06-05 07:09:03
4740,4740,medium,0.1795,0.012808,0.034348,0.0015,2022-03-06 15:19:23
4741,4741,low,0.096,0.006515,0.009724,0.0,2023-02-09 05:27:16
4742,4742,low,0.0654,0.00375,0.00751,0.0,2024-11-08 18:14:10
4743,4743,medium,0.1819,0.008534,0.019911,0.0015,2022-08-31 12:12:10
4744,4744,medium,0.1742,0.007936,0.019638,0.0015,2025-09-12 11:18:05
4745,4745,medium,0.2258,0.008434,0.024144,0.0015,2023-01-04 17:36:28
4746,4746,low,0.1072,0.005387,0.011036,0.0,2022-03-03 09:30:38
4747,4747,low,0.1062,0.004347,0.01917,0.0,2023-04-04 22:54:34
4748,4748,medium,0.2058,0.012375,0.031436,0.0015,2024-10-20 08:39:56
4749,4749,high,0.2812,0.019537,0.046418,0.004,2022-05-26 21:36:14
4750,4750,medium,0.1842,0.00702,0.025957,0.0015,2022-04-09 07:22:43
4751,4751,low,0.1211,0.008575,0.017945,0.0,2025-03-07 21:39:08
4752,4752,low,0.0791,0.004044,0.009421,0.0,2024-03-21 00:54:17
4753,4753,medium,0.1413,0.005104,0.025013,0.0015,2023-04-15 13:25:36
4754,4754,medium,0.1875,0.007191,0.021755,0.0015,2024-10-31 07:27:49
4755,4755,medium,0.2333,0.008168,0.048003,0.0015,2025-03-01 00:53:31
4756,4756,medium,0.1764,0.01035,0.023615,0.0015,2023-05-07 09:23:55
4757,4757,low,0.0703,0.003221,0.009237,0.0,2024-02-07 16:42:57
4758,4758,high,0.3185,0.017114,0.039374,0.004,2022-01-15 23:00:31
4759,4759,medium,0.1489,0.009554,0.016808,0.0015,2023-02-23 18:56:26
4760,4760,medium,0.1351,0.006994,0.017576,0.0015,2024-03-25 05:15:24
4761,4761,medium,0.2296,0.009844,0.050444,0.0015,2022-09-27 15:12:38
4762,4762,low,0.1214,0.008315,0.012488,0.0,2025-09-18 00:32:37
4763,4763,low,0.01,0.000433,0.001592,0.0,2025-08-21 12:34:01
4764,4764,medium,0.1684,0.010777,0.023999,0.0015,2022-12-19 10:05:42
4765,4765,low,0.1052,0.006577,0.02035,0.0,2023-06-27 05:23:22
4766,4766,low,0.0725,0.004863,0.012609,0.0,2022-09-17 05:22:39
4767,4767,high,0.355,0.018754,0.036776,0.004,2023-11-21 09:41:28
4768,4768,medium,0.1604,0.011575,0.017587,0.0015,2022-06-19 12:44:05
4769,4769,medium,0.1337,0.005326,0.023922,0.0015,2023-06-19 19:36:27
4770,4770,medium,0.2136,0.012063,0.039057,0.0015,2024-01-30 14:09:09
4771,4771,medium,0.1548,0.009791,0.027313,0.0015,2024-04-17 00:05:16
4772,4772,high,0.3312,0.02305,0.059167,0.004,2024-03-26 22:29:07
4773,4773,medium,0.166,0.010116,0.033236,0.0015,2022-10-30 21:38:27
4774,4774,medium,0.1647,0.010126,0.024039,0.0015,2024-12-19 19:50:10
4775,4775,medium,0.1753,0.012878,0.024225,0.0015,2024-08-04 07:30:05
4776,4776,low,0.01,0.000515,0.001985,0.0,2024-10-27 04:54:06
4777,4777,high,0.2862,0.016124,0.040068,0.004,2023-10-03 00:34:34
4778,4778,medium,0.1372,0.008504,0.029516,0.0015,2025-05-05 23:55:20
4779,4779,low,0.1107,0.005062,0.020636,0.0,2023-06-18 07:49:04
4780,4780,medium,0.1605,0.008103,0.029572,0.0015,2025-01-07 07:07:45
4781,4781,medium,0.1886,0.011793,0.039401,0.0015,2022-10-06 10:16:17
4782,4782,low,0.0908,0.004608,0.017424,0.0,2022-12-05 06:16:22
4783,4783,medium,0.219,0.015622,0.023023,0.0015,2023-12-22 14:05:12
4784,4784,medium,0.1588,0.009173,0.024614,0.0015,2024-01-31 10:34:01
4785,4785,high,0.2528,0.015871,0.036748,0.004,2024-10-17 19:45:43
4786,4786,low,0.0743,0.003083,0.011228,0.0,2023-02-11 20:37:45
4787,4787,low,0.1158,0.008544,0.015486,0.0,2025-04-08 18:51:31
4788,4788,low,0.0442,0.003306,0.005595,0.0,2023-03-28 03:30:48
4789,4789,high,0.3668,0.022664,0.06057,0.004,2024-01-01 18:18:24
4790,4790,medium,0.2278,0.009885,0.043087,0.0015,2025-06-28 21:35:51
4791,4791,low,0.1139,0.006458,0.013905,0.0,2024-01-08 21:38:27
4792,4792,medium,0.1366,0.005322,0.018188,0.0015,2024-07-21 20:00:22
4793,4793,low,0.0958,0.003565,0.017218,0.0,2025-05-27 23:58:01
4794,4794,low,0.1122,0.005289,0.020225,0.0,2025-08-26 05:45:08
4795,4795,medium,0.1686,0.007404,0.018603,0.0015,2023-11-15 04:32:05
4796,4796,medium,0.2464,0.018067,0.026931,0.0015,2023-07-25 08:04:20
4797,4797,low,0.0947,0.006145,0.015115,0.0,2022-09-27 09:37:55
4798,4798,low,0.0205,0.0013,0.0041,0.0,2024-01-06 05:09:01
4799,4799,medium,0.2091,0.013684,0.026473,0.0015,2025-06-10 06:53:19
4800,4800,medium,0.15,0.007406,0.032961,0.0015,2023-10-29 08:58:24
4801,4801,low,0.1023,0.007649,0.022501,0.0,2023-04-22 17:13:46
4802,4802,medium,0.1327,0.007725,0.022864,0.0015,2022-05-27 18:26:55
4803,4803,high,0.3149,0.013658,0.067793,0.004,2023-06-18 03:41:50
4804,4804,medium,0.1331,0.008246,0.019587,0.0015,2022-11-20 19:23:59
4805,4805,high,0.3045,0.017391,0.048788,0.004,2025-08-29 03:28:11
4806,4806,medium,0.2108,0.012515,0.038873,0.0015,2023-12-23 19:21:25
4807,4807,low,0.0739,0.003377,0.00802,0.0,2022-07-07 09:33:05
4808,4808,low,0.022,0.001284,0.004226,0.0,2022-04-03 04:01:59
4809,4809,medium,0.1673,0.006355,0.035543,0.0015,2025-03-09 19:36:32
4810,4810,low,0.0752,0.005084,0.012665,0.0,2024-11-09 18:55:42
4811,4811,low,0.1213,0.007183,0.015323,0.0,2022-06-19 10:02:08
4812,4812,medium,0.1458,0.00897,0.016859,0.0015,2022-05-15 10:54:34
4813,4813,medium,0.2041,0.011854,0.025749,0.0015,2022-09-28 20:06:13
4814,4814,medium,0.1411,0.01051,0.017519,0.0015,2024-10-24 13:18:47
4815,4815,low,0.0212,0.000812,0.004307,0.0,2024-11-12 23:01:35
