account_id,email,created_at,region,business_segment,company_size,account_status,closed_at
4311,company_04311@example.com,2023-08-06 17:28:43,Moscow,education,medium,active,
4312,company_04312@example.com,2024-11-01 12:55:37,Central,ecommerce,small,active,
4313,company_04313@example.com,2023-03-25 10:34:59,Moscow,other,medium,churned,2025-06-08 21:55:32.055576980
4314,company_04314@example.com,2024-10-09 20:30:41,South,retail,small,churned,2026-04-17 12:34:29.838050529
4315,company_04315@example.com,2023-11-19 10:28:32,Central,education,small,active,
4316,company_04316@example.com,2022-03-13 01:55:22,Moscow,retail,small,active,
4317,company_04317@example.com,2023-07-26 11:20:51,Volga,ecommerce,large,active,
4318,company_04318@example.com,2023-10-02 20:23:31,Ural,retail,small,active,
4319,company_04319@example.com,2023-05-28 06:35:09,Volga,saas,small,active,
4320,company_04320@example.com,2023-11-19 15:58:03,Volga,services,small,active,
4321,company_04321@example.com,2022-03-09 23:48:50,Siberia,education,small,active,
4322,company_04322@example.com,2022-07-27 15:57:16,Moscow,saas,large,active,
4323,company_04323@example.com,2024-11-14 23:01:30,Volga,ecommerce,medium,churned,2026-03-10 03:18:52.444296353
4324,company_04324@example.com,2023-04-27 10:33:49,Central,saas,medium,active,
4325,company_04325@example.com,2024-04-12 06:29:37,Moscow,ecommerce,large,active,
4326,company_04326@example.com,2024-02-14 00:01:28,Northwest,entertainment,medium,active,
4327,company_04327@example.com,2024-01-25 01:35:56,Central,other,small,active,
4328,company_04328@example.com,2023-07-20 13:01:10,Saint Petersburg,saas,small,active,
4329,company_04329@example.com,2023-10-24 04:11:56,Moscow,ecommerce,small,active,
4330,company_04330@example.com,2025-02-01 02:41:26,Northwest,education,small,active,
4331,company_04331@example.com,2025-08-13 04:30:52,Siberia,saas,small,active,
4332,company_04332@example.com,2022-12-18 04:41:19,Moscow,services,small,active,
4333,company_04333@example.com,2024-07-04 20:10:34,Volga,retail,large,churned,2025-06-28 11:21:04.094580460
4334,company_04334@example.com,2025-08-19 15:32:25,Moscow,education,large,churned,2026-02-28 04:55:29.246515223
4335,company_04335@example.com,2022-01-11 09:00:27,South,ecommerce,small,active,
4336,company_04336@example.com,2024-12-09 11:59:36,Central,education,medium,active,
4337,company_04337@example.com,2023-11-11 15:37:28,Moscow,ecommerce,small,active,
4338,company_04338@example.com,2025-08-16 16:00:51,Volga,services,small,active,
4339,company_04339@example.com,2024-03-02 01:40:46,Far East,retail,small,active,
4340,company_04340@example.com,2025-02-20 13:41:57,Saint Petersburg,ecommerce,small,active,
4341,company_04341@example.com,2022-08-16 02:35:22,Moscow,ecommerce,small,active,
4342,company_04342@example.com,2022-07-14 09:33:21,Far East,entertainment,small,active,
4343,company_04343@example.com,2025-06-21 13:28:24,Moscow,services,small,active,
4344,company_04344@example.com,2023-12-22 04:44:15,Central,services,small,active,
4345,company_04345@example.com,2024-02-03 19:30:04,Volga,saas,medium,active,
4346,company_04346@example.com,2022-08-21 12:44:05,Moscow,services,small,active,
4347,company_04347@example.com,2022-11-07 04:00:24,Moscow,retail,small,active,
4348,company_04348@example.com,2025-01-24 08:02:25,Moscow,services,small,active,
4349,company_04349@example.com,2023-02-19 22:54:09,Moscow,retail,small,active,
4350,company_04350@example.com,2024-03-10 03:12:42,Volga,services,small,active,
4351,company_04351@example.com,2023-03-10 00:26:10,Siberia,ecommerce,small,active,
4352,company_04352@example.com,2022-12-27 09:34:04,Moscow,entertainment,small,active,
4353,company_04353@example.com,2022-08-16 02:47:01,South,education,small,active,
4354,company_04354@example.com,2025-06-25 16:35:36,Central,ecommerce,medium,churned,2026-05-06 04:35:39.672128327
4355,company_04355@example.com,2025-07-10 00:07:50,Moscow,services,small,active,
4356,company_04356@example.com,2022-06-07 13:47:18,Volga,ecommerce,small,active,
4357,company_04357@example.com,2023-04-29 05:55:28,Saint Petersburg,education,small,churned,2023-09-30 21:16:03.333403226
4358,company_04358@example.com,2024-02-11 08:43:49,Volga,saas,small,active,
4359,company_04359@example.com,2023-06-09 08:03:07,Saint Petersburg,travel,small,active,
4360,company_04360@example.com,2024-09-13 09:12:12,South,travel,small,active,
4361,company_04361@example.com,2022-12-22 23:52:20,Far East,education,small,churned,2023-05-17 21:15:44.520706332
4362,company_04362@example.com,2022-03-22 12:06:54,Moscow,education,medium,churned,2023-05-06 18:40:30.850301456
4363,company_04363@example.com,2023-04-06 22:14:45,Far East,ecommerce,small,active,
4364,company_04364@example.com,2024-03-28 20:48:33,Moscow,services,small,active,
4365,company_04365@example.com,2022-09-05 02:44:30,Moscow,services,small,active,
4366,company_04366@example.com,2025-01-21 03:40:07,Moscow,ecommerce,small,active,
4367,company_04367@example.com,2022-01-17 18:09:11,Ural,ecommerce,medium,active,
4368,company_04368@example.com,2022-04-03 09:03:24,South,ecommerce,large,active,
4369,company_04369@example.com,2023-11-28 02:06:47,Northwest,retail,large,active,
4370,company_04370@example.com,2023-12-02 17:57:40,South,ecommerce,small,active,
4371,company_04371@example.com,2023-02-08 09:38:53,Central,retail,small,churned,2025-11-24 12:31:10.207100436
4372,company_04372@example.com,2022-12-20 16:56:57,Siberia,education,small,active,
4373,company_04373@example.com,2022-04-06 12:04:16,Northwest,education,small,churned,2023-03-06 07:28:34.664255012
4374,company_04374@example.com,2024-06-25 21:08:08,Ural,ecommerce,small,active,
4375,company_04375@example.com,2023-06-03 12:11:36,Volga,education,small,active,
4376,company_04376@example.com,2022-06-12 08:24:55,Ural,saas,small,active,
4377,company_04377@example.com,2023-07-01 23:30:40,Moscow,retail,small,active,
4378,company_04378@example.com,2025-07-05 21:16:21,Siberia,retail,small,churned,2026-01-01 13:00:41.373182281
4379,company_04379@example.com,2022-12-24 08:55:51,Northwest,services,small,active,
4380,company_04380@example.com,2025-05-08 23:43:43,South,ecommerce,large,active,
4381,company_04381@example.com,2022-12-20 23:03:36,Moscow,retail,small,active,
4382,company_04382@example.com,2022-09-12 09:54:43,Moscow,education,small,active,
4383,company_04383@example.com,2022-12-23 13:24:42,Northwest,retail,large,active,
4384,company_04384@example.com,2023-03-19 05:27:55,Siberia,saas,small,churned,2025-05-06 23:27:38.108210124
4385,company_04385@example.com,2022-06-14 23:50:19,Ural,saas,small,active,
4386,company_04386@example.com,2024-03-14 21:13:53,Far East,retail,medium,active,
4387,company_04387@example.com,2023-04-02 03:46:42,Volga,education,small,active,
4388,company_04388@example.com,2024-09-09 07:25:21,Siberia,other,small,active,
4389,company_04389@example.com,2023-11-03 16:10:19,Moscow,education,medium,active,
4390,company_04390@example.com,2023-08-29 13:16:56,Moscow,other,medium,active,
4391,company_04391@example.com,2023-10-07 07:41:52,Volga,travel,medium,active,
4392,company_04392@example.com,2022-08-02 19:21:24,Saint Petersburg,retail,large,active,
4393,company_04393@example.com,2024-09-02 05:17:27,Central,ecommerce,small,active,
4394,company_04394@example.com,2022-05-23 11:30:06,Ural,ecommerce,medium,active,
4395,company_04395@example.com,2024-09-14 01:14:07,Moscow,saas,small,active,
4396,company_04396@example.com,2025-09-29 16:17:43,South,retail,small,active,
4397,company_04397@example.com,2024-11-11 03:35:15,Moscow,services,medium,active,
4398,company_04398@example.com,2023-09-15 22:07:15,Siberia,services,medium,active,
4399,company_04399@example.com,2023-03-07 04:51:55,Moscow,saas,medium,active,
4400,company_04400@example.com,2025-04-08 14:57:44,South,travel,small,active,
4401,company_04401@example.com,2022-12-18 20:06:03,Volga,ecommerce,small,active,
4402,company_04402@example.com,2023-10-22 21:22:08,Central,retail,small,active,
4403,company_04403@example.com,2024-11-20 13:18:34,Saint Petersburg,education,small,active,
4404,company_04404@example.com,2025-06-15 18:50:45,Moscow,saas,medium,active,
4405,company_04405@example.com,2025-06-13 20:49:44,Saint Petersburg,travel,medium,active,
4406,company_04406@example.com,2022-05-01 01:18:57,Moscow,services,small,active,
4407,company_04407@example.com,2025-05-13 19:46:47,Moscow,saas,small,active,
4408,company_04408@example.com,2022-06-05 23:28:41,South,education,small,active,
4409,company_04409@example.com,2024-03-10 13:31:18,Moscow,ecommerce,small,active,
4410,company_04410@example.com,2025-06-25 17:41:02,Moscow,entertainment,small,active,
4411,company_04411@example.com,2024-06-14 18:35:51,Saint Petersburg,education,medium,active,
4412,company_04412@example.com,2025-07-20 04:05:29,Central,saas,small,active,
4413,company_04413@example.com,2023-04-17 01:10:35,Volga,retail,large,active,
4414,company_04414@example.com,2023-03-07 12:48:11,South,services,small,active,
4415,company_04415@example.com,2023-03-23 06:18:35,Volga,retail,medium,active,
4416,company_04416@example.com,2023-05-01 20:46:24,Central,retail,small,churned,2024-03-02 01:18:15.847731488
4417,company_04417@example.com,2024-07-23 01:53:10,Central,ecommerce,medium,active,
4418,company_04418@example.com,2023-09-11 22:50:45,Saint Petersburg,travel,small,active,
4419,company_04419@example.com,2024-10-05 19:17:15,South,retail,medium,active,
4420,company_04420@example.com,2023-07-24 07:25:12,Saint Petersburg,retail,medium,active,
4421,company_04421@example.com,2023-02-25 23:14:13,Siberia,retail,small,active,
4422,company_04422@example.com,2022-09-17 23:33:52,Volga,education,small,active,
4423,company_04423@example.com,2024-01-24 20:19:10,Volga,services,small,active,
4424,company_04424@example.com,2025-05-13 23:27:38,Volga,services,medium,active,
4425,company_04425@example.com,2025-03-21 01:35:04,Far East,services,small,active,
4426,company_04426@example.com,2022-12-13 12:35:42,Central,education,small,active,
4427,company_04427@example.com,2023-10-16 09:41:09,Central,education,small,active,
4428,company_04428@example.com,2024-08-22 19:30:13,Siberia,ecommerce,small,active,
4429,company_04429@example.com,2024-04-17 19:06:34,Volga,education,medium,active,
4430,company_04430@example.com,2022-04-02 20:51:18,Central,entertainment,medium,churned,2023-09-28 23:14:33.268154763
4431,company_04431@example.com,2024-03-19 13:37:33,Saint Petersburg,education,medium,active,
4432,company_04432@example.com,2022-02-23 00:17:01,Moscow,other,medium,active,
4433,company_04433@example.com,2022-06-09 08:53:47,Ural,ecommerce,medium,active,
4434,company_04434@example.com,2024-06-13 07:16:43,Saint Petersburg,travel,small,active,
4435,company_04435@example.com,2022-05-21 06:50:04,Moscow,travel,large,active,
4436,company_04436@example.com,2023-04-09 18:34:07,Moscow,services,small,churned,2024-11-29 09:34:10.177830227
4437,company_04437@example.com,2024-03-15 23:12:51,Northwest,services,small,active,
4438,company_04438@example.com,2024-06-15 16:02:33,Volga,ecommerce,medium,active,
4439,company_04439@example.com,2023-09-02 18:14:00,Central,travel,small,active,
4440,company_04440@example.com,2022-05-09 14:54:14,Far East,education,small,active,
4441,company_04441@example.com,2024-12-29 04:12:01,Saint Petersburg,education,small,churned,2025-07-27 22:08:31.322304988
4442,company_04442@example.com,2025-07-23 09:31:13,Ural,ecommerce,small,active,
4443,company_04443@example.com,2025-04-30 18:27:05,South,ecommerce,medium,active,
4444,company_04444@example.com,2024-10-20 23:13:37,Central,entertainment,small,active,
4445,company_04445@example.com,2023-07-05 05:39:40,Ural,retail,small,active,
4446,company_04446@example.com,2025-04-13 17:36:20,Northwest,retail,small,active,
4447,company_04447@example.com,2023-10-30 19:45:41,Moscow,ecommerce,small,active,
4448,company_04448@example.com,2022-07-06 16:36:04,Moscow,services,small,active,
4449,company_04449@example.com,2025-03-09 13:10:31,Ural,travel,small,churned,2026-05-28 12:22:49.699542683
4450,company_04450@example.com,2023-03-14 23:31:29,Central,entertainment,small,active,
4451,company_04451@example.com,2025-07-08 03:27:12,Volga,services,small,active,
4452,company_04452@example.com,2023-05-19 21:28:32,Moscow,retail,small,active,
4453,company_04453@example.com,2025-04-04 07:58:14,Siberia,ecommerce,small,active,
4454,company_04454@example.com,2024-01-05 20:27:08,South,retail,medium,active,
4455,company_04455@example.com,2023-10-02 09:30:02,Northwest,services,small,active,
4456,company_04456@example.com,2025-02-17 05:47:48,Central,other,small,active,
4457,company_04457@example.com,2022-03-24 22:37:42,Northwest,ecommerce,large,active,
4458,company_04458@example.com,2023-10-04 10:02:29,Volga,retail,small,churned,2024-06-19 06:41:56.101993764
4459,company_04459@example.com,2023-05-20 15:00:53,Volga,services,small,active,
4460,company_04460@example.com,2024-01-14 08:37:44,South,services,medium,churned,2026-02-07 19:21:56.820874937
4461,company_04461@example.com,2022-12-15 05:21:47,Central,services,small,active,
4462,company_04462@example.com,2024-06-28 03:53:12,Volga,education,medium,active,
4463,company_04463@example.com,2023-06-12 22:34:04,Moscow,retail,medium,active,
4464,company_04464@example.com,2022-09-15 08:42:58,Saint Petersburg,education,large,active,
4465,company_04465@example.com,2022-09-27 10:34:32,South,retail,large,active,
4466,company_04466@example.com,2024-08-10 19:39:42,Moscow,travel,small,active,
4467,company_04467@example.com,2022-12-25 06:34:54,South,ecommerce,medium,active,
4468,company_04468@example.com,2023-02-25 07:43:51,Saint Petersburg,education,small,active,
4469,company_04469@example.com,2024-05-07 16:05:57,Saint Petersburg,other,small,active,
4470,company_04470@example.com,2023-03-28 03:27:54,South,services,small,churned,2024-11-25 23:31:40.433850795
4471,company_04471@example.com,2023-06-15 23:52:00,Moscow,ecommerce,small,active,
4472,company_04472@example.com,2022-12-01 10:43:09,Northwest,other,small,active,
4473,company_04473@example.com,2023-04-18 11:37:39,Northwest,retail,small,active,
4474,company_04474@example.com,2024-08-05 17:20:14,Central,travel,small,active,
4475,company_04475@example.com,2024-01-01 09:11:23,Central,ecommerce,small,active,
4476,company_04476@example.com,2025-09-26 15:01:41,Moscow,saas,medium,active,
4477,company_04477@example.com,2024-11-21 21:43:30,Ural,ecommerce,small,active,
4478,company_04478@example.com,2022-01-24 00:37:33,Moscow,retail,medium,churned,2022-11-29 13:49:49.826395636
4479,company_04479@example.com,2023-06-03 06:59:33,Far East,other,medium,active,
4480,company_04480@example.com,2023-02-01 12:22:43,Northwest,services,medium,churned,2023-10-09 04:43:41.258215788
4481,company_04481@example.com,2024-03-14 17:26:23,Moscow,retail,small,active,
4482,company_04482@example.com,2022-12-30 10:03:41,South,ecommerce,medium,active,
4483,company_04483@example.com,2025-08-14 18:21:52,Central,ecommerce,medium,active,
4484,company_04484@example.com,2023-02-14 13:06:44,Volga,retail,medium,active,
4485,company_04485@example.com,2023-12-16 01:39:03,Moscow,education,medium,active,
4486,company_04486@example.com,2022-06-18 03:25:40,South,education,small,churned,2024-08-07 23:06:47.684884667
4487,company_04487@example.com,2025-05-29 14:28:26,Moscow,entertainment,small,active,
4488,company_04488@example.com,2025-06-01 09:52:00,Siberia,travel,medium,active,
4489,company_04489@example.com,2024-12-21 17:51:34,Central,entertainment,small,active,
4490,company_04490@example.com,2023-04-27 00:40:08,Volga,education,medium,active,
4491,company_04491@example.com,2022-03-22 07:51:06,Far East,education,small,active,
